ent_station,ext_station,ent_time_period,riders_average_weekday,trip_length
anacostia,woodley park,Midday,9.863636363636363,9
archives,addison road,Midday,5.954545454545454,9
archives,anacostia,Midday,105.95454545454544,4
archives,archives,Midday,13.272727272727272,0
archives,arlington cemetery,Midday,7.227272727272727,3
archives,ballston-mu,Midday,7.5,8
archives,benning road,Midday,10.863636363636363,7
archives,bethesda,Midday,7.545454545454546,10
archives,braddock road,Midday,20.954545454545453,7
archives,branch avenue,Midday,41.09090909090909,9
archives,brookland cua,Midday,5.863636363636363,6
archives,capitol heights,Midday,4.5,8
archives,capitol south,Midday,27.363636363636363,3
archives,cheverly,Midday,2.4545454545454546,9
archives,clarendon,Midday,1.9545454545454544,6
archives,cleveland park,Midday,2.363636363636364,6
archives,college park university of maryland,Midday,28.227272727272727,10
archives,columbia heights,Midday,74.68181818181819,5
archives,congress heights,Midday,34.54545454545455,5
archives,court house,Midday,3.636363636363636,5
archives,crystal city,Midday,68.81818181818181,4
archives,deanwood,Midday,6.0,8
archives,dunn loring,Midday,2.636363636363636,11
archives,dupont circle,Midday,21.181818181818183,4
archives,east falls church,Midday,3.090909090909091,9
archives,eastern market,Midday,14.727272727272728,4
archives,eisenhower avenue,Midday,11.363636363636363,9
archives,farragut north,Midday,19.5,3
archives,farragut west,Midday,11.772727272727272,4
archives,federal center sw,Midday,8.0,2
archives,federal triangle,Midday,2.727272727272727,3
archives,foggy bottom gwu,Midday,24.545454545454547,5
archives,forest glen,Midday,1.7727272727272727,10
archives,fort totten,Midday,9.636363636363637,7
archives,franconia springfield,Midday,28.954545454545453,10
archives,friendship heights,Midday,6.363636363636363,9
archives,gallery place,Midday,24.181818181818183,1
archives,georgia avenue petworth,Midday,25.09090909090909,6
archives,glenmont,Midday,4.409090909090909,12
archives,greenbelt,Midday,46.36363636363637,11
archives,grosvenor strathmore,Midday,2.409090909090909,12
archives,huntington,Midday,40.31818181818182,10
archives,judiciary square,Midday,1.1363636363636365,2
archives,king street old town,Midday,36.04545454545455,8
archives,landover,Midday,3.0454545454545454,10
archives,largo,Midday,11.363636363636363,11
archives,l'enfant plaza,Midday,85.63636363636364,1
archives,mcpherson square,Midday,10.454545454545457,3
archives,medical center,Midday,2.1818181818181817,11
archives,metro center,Midday,11.409090909090908,2
archives,minnesota avenue,Midday,9.727272727272728,7
archives,morgan boulevard,Midday,2.090909090909091,10
archives,mount vernon square,Midday,19.40909090909091,2
archives,navy yard ballpark,Midday,46.04545454545455,3
archives,naylor road,Midday,16.863636363636363,7
archives,new carrollton,Midday,17.318181818181817,11
archives,noma gallaudet u,Midday,6.318181818181818,4
archives,pentagon,Midday,56.40909090909091,2
archives,pentagon city,Midday,101.1818181818182,3
archives,potomac avenue,Midday,7.409090909090909,5
archives,hyattsville crossing,Midday,20.818181818181817,9
archives,national airport,Midday,42.95454545454545,5
archives,rhode island avenue,Midday,5.954545454545454,5
archives,rockville,Midday,2.136363636363636,15
archives,rosslyn,Midday,13.0,4
archives,shady grove,Midday,9.272727272727272,16
archives,shaw howard university,Midday,19.59090909090909,3
archives,silver spring,Midday,7.090909090909091,9
archives,smithsonian,Midday,13.409090909090908,2
archives,southern avenue,Midday,34.86363636363637,6
archives,stadium armory,Midday,10.545454545454543,6
archives,suitland,Midday,40.04545454545455,8
archives,takoma,Midday,4.2727272727272725,8
archives,tenleytown au,Midday,5.227272727272728,8
archives,twinbrook,Midday,2.0454545454545454,14
archives,u street,Midday,48.59090909090909,4
archives,union station,Midday,31.045454545454547,3
archives,van dorn street,Midday,7.363636363636363,9
archives,van ness udc,Midday,4.090909090909091,7
archives,vienna,Midday,11.454545454545457,12
archives,virginia square gmu,Midday,2.3181818181818183,7
archives,waterfront,Midday,45.40909090909091,2
archives,west falls church,Midday,6.0,10
archives,west hyattsville,Midday,15.772727272727272,8
archives,wheaton,Midday,2.5454545454545454,11
archives,north bethesda,Midday,2.227272727272727,13
archives,woodley park,Midday,9.909090909090908,5
arlington cemetery,anacostia,Midday,0.0454545454545454,5
arlington cemetery,archives,Midday,9.5,3
arlington cemetery,arlington cemetery,Midday,10.318181818181818,0
arlington cemetery,ballston-mu,Midday,7.0,5
arlington cemetery,benning road,Midday,0.0909090909090909,8
arlington cemetery,bethesda,Midday,1.4090909090909092,13
arlington cemetery,braddock road,Midday,2.5454545454545454,6
arlington cemetery,branch avenue,Midday,0.7727272727272727,10
arlington cemetery,brookland cua,Midday,0.8181818181818182,9
arlington cemetery,capitol south,Midday,34.77272727272727,4
arlington cemetery,clarendon,Midday,1.2272727272727273,3
arlington cemetery,cleveland park,Midday,5.818181818181818,9
arlington cemetery,college park university of maryland,Midday,1.7272727272727273,13
arlington cemetery,columbia heights,Midday,2.272727272727273,8
arlington cemetery,court house,Midday,2.636363636363636,2
arlington cemetery,crystal city,Midday,25.09090909090909,3
arlington cemetery,deanwood,Midday,0.0909090909090909,9
arlington cemetery,dunn loring,Midday,1.3636363636363635,8
arlington cemetery,dupont circle,Midday,11.181818181818182,7
arlington cemetery,east falls church,Midday,0.7727272727272727,6
arlington cemetery,eastern market,Midday,3.3181818181818183,5
arlington cemetery,eisenhower avenue,Midday,3.636363636363636,8
arlington cemetery,farragut north,Midday,1.0,6
arlington cemetery,farragut west,Midday,17.954545454545453,3
arlington cemetery,federal center sw,Midday,6.136363636363637,3
arlington cemetery,federal triangle,Midday,112.0909090909091,4
arlington cemetery,foggy bottom gwu,Midday,40.54545454545455,2
arlington cemetery,fort totten,Midday,0.0454545454545454,10
arlington cemetery,franconia springfield,Midday,5.954545454545454,9
arlington cemetery,friendship heights,Midday,1.3636363636363635,12
arlington cemetery,gallery place,Midday,15.0,4
arlington cemetery,georgia avenue petworth,Midday,0.7727272727272727,9
arlington cemetery,glenmont,Midday,0.3636363636363636,15
arlington cemetery,greenbelt,Midday,1.0,14
arlington cemetery,grosvenor strathmore,Midday,0.4545454545454545,15
arlington cemetery,huntington,Midday,3.727272727272727,9
arlington cemetery,judiciary square,Midday,1.9545454545454544,5
arlington cemetery,king street old town,Midday,22.181818181818183,7
arlington cemetery,landover,Midday,0.3636363636363636,11
arlington cemetery,largo,Midday,1.2727272727272727,12
arlington cemetery,l'enfant plaza,Midday,24.954545454545453,2
arlington cemetery,mcpherson square,Midday,26.681818181818183,4
arlington cemetery,medical center,Midday,0.8181818181818182,14
arlington cemetery,metro center,Midday,62.86363636363637,5
arlington cemetery,morgan boulevard,Midday,0.1818181818181818,11
arlington cemetery,mount vernon square,Midday,2.4545454545454546,5
arlington cemetery,navy yard ballpark,Midday,1.5909090909090908,4
arlington cemetery,naylor road,Midday,0.1818181818181818,8
arlington cemetery,new carrollton,Midday,1.0454545454545454,12
arlington cemetery,noma gallaudet u,Midday,0.3636363636363636,7
arlington cemetery,pentagon,Midday,64.81818181818181,1
arlington cemetery,pentagon city,Midday,104.86363636363636,2
arlington cemetery,potomac avenue,Midday,0.2727272727272727,6
arlington cemetery,national airport,Midday,5.909090909090909,4
arlington cemetery,rhode island avenue,Midday,0.0909090909090909,8
arlington cemetery,rockville,Midday,0.1363636363636363,18
arlington cemetery,rosslyn,Midday,43.5,1
arlington cemetery,shady grove,Midday,0.8636363636363636,19
arlington cemetery,shaw howard university,Midday,0.2272727272727272,6
arlington cemetery,silver spring,Midday,1.8636363636363635,12
arlington cemetery,smithsonian,Midday,166.5909090909091,3
arlington cemetery,southern avenue,Midday,0.1818181818181818,7
arlington cemetery,suitland,Midday,0.3181818181818182,9
arlington cemetery,takoma,Midday,0.2727272727272727,11
arlington cemetery,tenleytown au,Midday,2.136363636363636,11
arlington cemetery,twinbrook,Midday,0.0909090909090909,17
arlington cemetery,u street,Midday,2.0454545454545454,7
arlington cemetery,union station,Midday,39.68181818181818,6
arlington cemetery,van dorn street,Midday,2.363636363636364,8
arlington cemetery,van ness udc,Midday,0.5,10
arlington cemetery,vienna,Midday,4.636363636363637,9
arlington cemetery,virginia square gmu,Midday,0.6818181818181818,4
arlington cemetery,waterfront,Midday,1.9090909090909087,3
arlington cemetery,west falls church,Midday,1.6363636363636365,7
arlington cemetery,west hyattsville,Midday,0.0454545454545454,11
arlington cemetery,wheaton,Midday,0.0909090909090909,14
arlington cemetery,north bethesda,Midday,0.0454545454545454,16
arlington cemetery,woodley park,Midday,12.636363636363637,8
ballston-mu,addison road,Midday,5.045454545454546,15
ballston-mu,anacostia,Midday,10.272727272727272,10
ballston-mu,archives,Midday,8.136363636363637,8
ballston-mu,arlington cemetery,Midday,10.818181818181818,5
ballston-mu,ballston-mu,Midday,18.863636363636363,0
ballston-mu,benning road,Midday,3.1818181818181817,13
ballston-mu,bethesda,Midday,9.863636363636363,16
ballston-mu,braddock road,Midday,7.090909090909091,11
ballston-mu,branch avenue,Midday,7.954545454545454,15
ballston-mu,brookland cua,Midday,8.863636363636363,14
ballston-mu,capitol heights,Midday,2.5454545454545454,14
ballston-mu,capitol south,Midday,28.863636363636363,9
ballston-mu,cheverly,Midday,3.3181818181818183,15
ballston-mu,clarendon,Midday,57.77272727272727,2
ballston-mu,cleveland park,Midday,4.0,12
ballston-mu,college park university of maryland,Midday,5.090909090909091,18
ballston-mu,columbia heights,Midday,12.636363636363637,13
ballston-mu,congress heights,Midday,3.409090909090909,11
ballston-mu,court house,Midday,66.0,3
ballston-mu,crystal city,Midday,26.59090909090909,8
ballston-mu,deanwood,Midday,3.1818181818181817,14
ballston-mu,dunn loring,Midday,37.68181818181818,3
ballston-mu,dupont circle,Midday,28.40909090909091,10
ballston-mu,east falls church,Midday,20.681818181818183,1
ballston-mu,eastern market,Midday,15.181818181818182,10
ballston-mu,eisenhower avenue,Midday,1.2727272727272727,13
ballston-mu,farragut north,Midday,2.863636363636364,9
ballston-mu,farragut west,Midday,224.0,6
ballston-mu,federal center sw,Midday,20.454545454545453,8
ballston-mu,federal triangle,Midday,57.5,9
ballston-mu,foggy bottom gwu,Midday,162.86363636363637,5
ballston-mu,forest glen,Midday,1.5909090909090908,18
ballston-mu,fort totten,Midday,7.136363636363637,15
ballston-mu,franconia springfield,Midday,16.818181818181817,14
ballston-mu,friendship heights,Midday,10.0,15
ballston-mu,gallery place,Midday,32.18181818181818,9
ballston-mu,georgia avenue petworth,Midday,6.2727272727272725,14
ballston-mu,glenmont,Midday,4.727272727272728,20
ballston-mu,greenbelt,Midday,9.181818181818182,19
ballston-mu,grosvenor strathmore,Midday,3.772727272727273,18
ballston-mu,huntington,Midday,9.818181818181818,14
ballston-mu,judiciary square,Midday,19.40909090909091,10
ballston-mu,king street old town,Midday,27.227272727272727,12
ballston-mu,landover,Midday,6.136363636363637,16
ballston-mu,largo,Midday,5.181818181818182,17
ballston-mu,l'enfant plaza,Midday,40.36363636363637,7
ballston-mu,mcpherson square,Midday,148.04545454545453,7
ballston-mu,medical center,Midday,4.5,17
ballston-mu,metro center,Midday,120.5909090909091,8
ballston-mu,minnesota avenue,Midday,5.636363636363637,13
ballston-mu,morgan boulevard,Midday,2.363636363636364,16
ballston-mu,mount vernon square,Midday,5.954545454545454,10
ballston-mu,navy yard ballpark,Midday,16.0,9
ballston-mu,naylor road,Midday,3.5454545454545454,13
ballston-mu,new carrollton,Midday,21.545454545454547,17
ballston-mu,noma gallaudet u,Midday,13.227272727272728,12
ballston-mu,pentagon,Midday,29.681818181818183,6
ballston-mu,pentagon city,Midday,36.54545454545455,7
ballston-mu,potomac avenue,Midday,4.454545454545454,11
ballston-mu,hyattsville crossing,Midday,4.727272727272728,17
ballston-mu,national airport,Midday,52.77272727272727,9
ballston-mu,rhode island avenue,Midday,4.545454545454546,13
ballston-mu,rockville,Midday,3.6818181818181817,21
ballston-mu,rosslyn,Midday,128.95454545454547,4
ballston-mu,shady grove,Midday,9.409090909090908,22
ballston-mu,shaw howard university,Midday,6.818181818181818,11
ballston-mu,silver spring,Midday,16.227272727272727,17
ballston-mu,smithsonian,Midday,108.86363636363636,8
ballston-mu,southern avenue,Midday,6.318181818181818,12
ballston-mu,stadium armory,Midday,3.409090909090909,12
ballston-mu,suitland,Midday,7.954545454545454,14
ballston-mu,takoma,Midday,5.454545454545454,16
ballston-mu,tenleytown au,Midday,7.863636363636363,14
ballston-mu,twinbrook,Midday,3.363636363636364,20
ballston-mu,u street,Midday,6.681818181818182,12
ballston-mu,union station,Midday,76.22727272727273,11
ballston-mu,van dorn street,Midday,6.2727272727272725,13
ballston-mu,van ness udc,Midday,5.2727272727272725,13
ballston-mu,vienna,Midday,83.45454545454545,4
ballston-mu,virginia square gmu,Midday,7.636363636363637,1
ballston-mu,waterfront,Midday,5.909090909090909,8
ballston-mu,west falls church,Midday,72.81818181818181,2
ballston-mu,west hyattsville,Midday,3.5454545454545454,16
ballston-mu,wheaton,Midday,4.545454545454546,19
ballston-mu,north bethesda,Midday,3.5,19
ballston-mu,woodley park,Midday,18.272727272727277,11
benning road,addison road,Midday,27.40909090909091,2
benning road,anacostia,Midday,19.40909090909091,9
benning road,archives,Midday,13.5,7
benning road,ballston-mu,Midday,5.136363636363637,13
benning road,benning road,Midday,15.409090909090908,0
benning road,bethesda,Midday,3.4545454545454546,17
benning road,braddock road,Midday,2.636363636363636,12
benning road,branch avenue,Midday,3.0454545454545454,14
benning road,brookland cua,Midday,18.59090909090909,13
benning road,capitol heights,Midday,6.227272727272728,1
benning road,capitol south,Midday,9.136363636363637,4
benning road,cheverly,Midday,2.136363636363636,4
benning road,clarendon,Midday,1.181818181818182,11
benning road,cleveland park,Midday,2.5454545454545454,13
benning road,college park university of maryland,Midday,2.3181818181818183,17
benning road,columbia heights,Midday,27.318181818181817,12
benning road,congress heights,Midday,4.136363636363637,10
benning road,court house,Midday,1.6363636363636365,10
benning road,crystal city,Midday,4.090909090909091,9
benning road,deanwood,Midday,2.6818181818181817,3
benning road,dunn loring,Midday,1.1363636363636365,16
benning road,dupont circle,Midday,11.5,11
benning road,east falls church,Midday,1.5909090909090908,14
benning road,eastern market,Midday,32.36363636363637,3
benning road,eisenhower avenue,Midday,1.7272727272727273,14
benning road,farragut north,Midday,7.272727272727272,10
benning road,farragut west,Midday,35.0,11
benning road,federal center sw,Midday,9.5,5
benning road,federal triangle,Midday,7.454545454545454,8
benning road,foggy bottom gwu,Midday,40.86363636363637,10
benning road,forest glen,Midday,0.9545454545454546,17
benning road,fort totten,Midday,10.181818181818182,14
benning road,franconia springfield,Midday,2.6818181818181817,15
benning road,friendship heights,Midday,8.545454545454545,16
benning road,gallery place,Midday,24.40909090909091,8
benning road,georgia avenue petworth,Midday,15.318181818181818,13
benning road,glenmont,Midday,1.4090909090909092,19
benning road,greenbelt,Midday,2.5454545454545454,18
benning road,grosvenor strathmore,Midday,0.3181818181818182,19
benning road,huntington,Midday,2.5454545454545454,15
benning road,judiciary square,Midday,14.318181818181818,9
benning road,king street old town,Midday,3.272727272727273,13
benning road,landover,Midday,1.4090909090909092,5
benning road,largo,Midday,32.04545454545455,4
benning road,l'enfant plaza,Midday,14.090909090909092,6
benning road,mcpherson square,Midday,26.13636363636364,10
benning road,medical center,Midday,1.9090909090909087,18
benning road,metro center,Midday,37.09090909090909,9
benning road,minnesota avenue,Midday,4.045454545454546,2
benning road,morgan boulevard,Midday,7.727272727272727,3
benning road,mount vernon square,Midday,7.954545454545454,9
benning road,navy yard ballpark,Midday,11.272727272727272,8
benning road,naylor road,Midday,4.318181818181818,12
benning road,new carrollton,Midday,7.863636363636363,6
benning road,noma gallaudet u,Midday,5.909090909090909,11
benning road,pentagon,Midday,8.272727272727273,7
benning road,pentagon city,Midday,16.5,8
benning road,potomac avenue,Midday,19.5,2
benning road,hyattsville crossing,Midday,10.863636363636363,16
benning road,national airport,Midday,6.363636363636363,10
benning road,rhode island avenue,Midday,17.681818181818183,12
benning road,rockville,Midday,1.681818181818182,22
benning road,rosslyn,Midday,7.090909090909091,9
benning road,shady grove,Midday,1.7727272727272727,23
benning road,shaw howard university,Midday,16.5,10
benning road,silver spring,Midday,10.863636363636363,16
benning road,smithsonian,Midday,15.954545454545457,7
benning road,southern avenue,Midday,6.681818181818182,11
benning road,stadium armory,Midday,21.0,1
benning road,suitland,Midday,3.863636363636364,13
benning road,takoma,Midday,6.045454545454546,15
benning road,tenleytown au,Midday,7.545454545454546,15
benning road,twinbrook,Midday,1.7727272727272727,21
benning road,u street,Midday,14.363636363636363,11
benning road,union station,Midday,13.272727272727272,10
benning road,van dorn street,Midday,1.4090909090909092,14
benning road,van ness udc,Midday,8.181818181818182,14
benning road,vienna,Midday,0.5,17
benning road,virginia square gmu,Midday,0.6818181818181818,12
benning road,waterfront,Midday,7.954545454545454,7
benning road,west falls church,Midday,3.0454545454545454,15
benning road,west hyattsville,Midday,2.863636363636364,15
benning road,wheaton,Midday,3.4545454545454546,18
benning road,north bethesda,Midday,1.5,20
benning road,woodley park,Midday,3.272727272727273,12
bethesda,addison road,Midday,3.3181818181818183,19
bethesda,anacostia,Midday,5.454545454545454,14
bethesda,archives,Midday,10.772727272727272,10
bethesda,arlington cemetery,Midday,7.0,13
bethesda,ballston-mu,Midday,7.818181818181818,16
bethesda,benning road,Midday,1.7272727272727273,17
bethesda,bethesda,Midday,8.863636363636363,0
bethesda,braddock road,Midday,1.5,17
bethesda,branch avenue,Midday,3.5454545454545454,19
bethesda,brookland cua,Midday,8.181818181818182,14
bethesda,capitol heights,Midday,1.3636363636363635,18
bethesda,capitol south,Midday,19.863636363636363,13
bethesda,cheverly,Midday,0.4090909090909091,19
bethesda,clarendon,Midday,2.409090909090909,14
bethesda,cleveland park,Midday,29.40909090909091,4
bethesda,college park university of maryland,Midday,7.681818181818182,18
bethesda,columbia heights,Midday,8.227272727272727,13
bethesda,congress heights,Midday,1.5909090909090908,15
bethesda,court house,Midday,5.045454545454546,13
bethesda,crystal city,Midday,7.772727272727272,14
bethesda,deanwood,Midday,1.318181818181818,18
bethesda,dunn loring,Midday,2.090909090909091,19
bethesda,dupont circle,Midday,178.27272727272728,6
bethesda,east falls church,Midday,1.4090909090909092,17
bethesda,eastern market,Midday,7.545454545454546,14
bethesda,eisenhower avenue,Midday,0.8181818181818182,19
bethesda,farragut north,Midday,305.72727272727275,7
bethesda,farragut west,Midday,4.909090909090909,10
bethesda,federal center sw,Midday,14.181818181818182,12
bethesda,federal triangle,Midday,16.954545454545453,9
bethesda,foggy bottom gwu,Midday,59.54545454545455,11
bethesda,forest glen,Midday,0.7272727272727273,18
bethesda,fort totten,Midday,4.0,15
bethesda,franconia springfield,Midday,2.909090909090909,20
bethesda,friendship heights,Midday,144.13636363636363,1
bethesda,gallery place,Midday,91.0909090909091,9
bethesda,georgia avenue petworth,Midday,3.772727272727273,14
bethesda,glenmont,Midday,2.4545454545454546,20
bethesda,greenbelt,Midday,6.363636363636363,19
bethesda,grosvenor strathmore,Midday,31.772727272727277,2
bethesda,huntington,Midday,4.409090909090909,20
bethesda,judiciary square,Midday,47.54545454545455,10
bethesda,king street old town,Midday,8.090909090909092,18
bethesda,landover,Midday,0.5909090909090909,20
bethesda,largo,Midday,2.636363636363636,21
bethesda,l'enfant plaza,Midday,20.363636363636363,11
bethesda,mcpherson square,Midday,10.818181818181818,9
bethesda,medical center,Midday,76.95454545454545,1
bethesda,metro center,Midday,176.45454545454547,8
bethesda,minnesota avenue,Midday,3.227272727272727,17
bethesda,morgan boulevard,Midday,2.136363636363636,20
bethesda,mount vernon square,Midday,7.227272727272727,10
bethesda,navy yard ballpark,Midday,13.0,13
bethesda,naylor road,Midday,2.227272727272727,17
bethesda,new carrollton,Midday,5.909090909090909,21
bethesda,noma gallaudet u,Midday,12.181818181818182,12
bethesda,pentagon,Midday,7.954545454545454,12
bethesda,pentagon city,Midday,12.090909090909092,13
bethesda,potomac avenue,Midday,2.6818181818181817,15
bethesda,hyattsville crossing,Midday,3.272727272727273,17
bethesda,national airport,Midday,40.04545454545455,15
bethesda,rhode island avenue,Midday,6.5,13
bethesda,rockville,Midday,58.40909090909091,5
bethesda,rosslyn,Midday,13.318181818181818,12
bethesda,shady grove,Midday,75.22727272727273,6
bethesda,shaw howard university,Midday,4.636363636363637,11
bethesda,silver spring,Midday,5.409090909090909,17
bethesda,smithsonian,Midday,75.5,10
bethesda,southern avenue,Midday,3.636363636363636,16
bethesda,stadium armory,Midday,1.2727272727272727,16
bethesda,suitland,Midday,2.136363636363636,18
bethesda,takoma,Midday,5.727272727272728,16
bethesda,tenleytown au,Midday,82.0,2
bethesda,twinbrook,Midday,42.77272727272727,4
bethesda,u street,Midday,6.227272727272728,12
bethesda,union station,Midday,124.45454545454544,11
bethesda,van dorn street,Midday,1.5454545454545454,19
bethesda,van ness udc,Midday,33.54545454545455,3
bethesda,vienna,Midday,4.909090909090909,20
bethesda,virginia square gmu,Midday,2.863636363636364,15
bethesda,waterfront,Midday,5.454545454545454,12
bethesda,west falls church,Midday,4.954545454545454,18
bethesda,west hyattsville,Midday,1.8636363636363635,16
bethesda,wheaton,Midday,2.363636363636364,19
bethesda,north bethesda,Midday,48.36363636363637,3
bethesda,woodley park,Midday,57.0,5
braddock road,addison road,Midday,1.681818181818182,14
braddock road,anacostia,Midday,4.818181818181818,9
braddock road,archives,Midday,37.95454545454545,7
braddock road,arlington cemetery,Midday,10.590909090909092,6
braddock road,ballston-mu,Midday,7.681818181818182,11
braddock road,benning road,Midday,1.5454545454545454,12
braddock road,bethesda,Midday,3.409090909090909,17
braddock road,braddock road,Midday,5.545454545454546,0
braddock road,branch avenue,Midday,1.0909090909090908,14
braddock road,brookland cua,Midday,3.136363636363636,13
braddock road,capitol heights,Midday,0.9090909090909092,13
braddock road,capitol south,Midday,16.818181818181817,8
braddock road,cheverly,Midday,0.3181818181818182,14
braddock road,clarendon,Midday,3.5454545454545454,9
braddock road,cleveland park,Midday,4.136363636363637,13
braddock road,college park university of maryland,Midday,1.1363636363636365,17
braddock road,columbia heights,Midday,6.545454545454546,12
braddock road,congress heights,Midday,0.7272727272727273,10
braddock road,court house,Midday,4.727272727272728,8
braddock road,crystal city,Midday,19.363636363636363,3
braddock road,deanwood,Midday,1.1363636363636365,13
braddock road,dunn loring,Midday,2.5454545454545454,14
braddock road,dupont circle,Midday,13.0,11
braddock road,east falls church,Midday,2.0,12
braddock road,eastern market,Midday,5.2727272727272725,9
braddock road,eisenhower avenue,Midday,6.0,2
braddock road,farragut north,Midday,6.227272727272728,10
braddock road,farragut west,Midday,53.81818181818182,9
braddock road,federal center sw,Midday,4.5,7
braddock road,federal triangle,Midday,12.727272727272728,8
braddock road,foggy bottom gwu,Midday,40.54545454545455,8
braddock road,forest glen,Midday,1.7272727272727273,17
braddock road,fort totten,Midday,3.090909090909091,14
braddock road,franconia springfield,Midday,16.5,3
braddock road,friendship heights,Midday,2.909090909090909,16
braddock road,gallery place,Midday,35.09090909090909,8
braddock road,georgia avenue petworth,Midday,1.818181818181818,13
braddock road,glenmont,Midday,1.0,19
braddock road,greenbelt,Midday,3.0,18
braddock road,grosvenor strathmore,Midday,0.4545454545454545,19
braddock road,huntington,Midday,20.863636363636363,3
braddock road,judiciary square,Midday,3.3181818181818183,9
braddock road,king street old town,Midday,27.818181818181817,1
braddock road,landover,Midday,1.0,15
braddock road,largo,Midday,1.5,16
braddock road,l'enfant plaza,Midday,34.31818181818182,6
braddock road,mcpherson square,Midday,24.954545454545453,10
braddock road,medical center,Midday,1.0909090909090908,18
braddock road,metro center,Midday,21.63636363636364,9
braddock road,minnesota avenue,Midday,2.1818181818181817,12
braddock road,morgan boulevard,Midday,0.3181818181818182,15
braddock road,mount vernon square,Midday,6.409090909090909,9
braddock road,navy yard ballpark,Midday,8.045454545454545,8
braddock road,naylor road,Midday,1.5909090909090908,12
braddock road,new carrollton,Midday,1.7727272727272727,16
braddock road,noma gallaudet u,Midday,3.1818181818181817,11
braddock road,pentagon,Midday,16.09090909090909,5
braddock road,pentagon city,Midday,32.04545454545455,4
braddock road,potomac avenue,Midday,2.0454545454545454,10
braddock road,hyattsville crossing,Midday,1.4090909090909092,16
braddock road,national airport,Midday,30.40909090909091,2
braddock road,rhode island avenue,Midday,2.4545454545454546,12
braddock road,rockville,Midday,1.0,22
braddock road,rosslyn,Midday,23.363636363636363,7
braddock road,shady grove,Midday,1.1363636363636365,23
braddock road,shaw howard university,Midday,3.863636363636364,10
braddock road,silver spring,Midday,3.636363636363636,16
braddock road,smithsonian,Midday,30.818181818181817,7
braddock road,southern avenue,Midday,2.5,11
braddock road,stadium armory,Midday,2.227272727272727,11
braddock road,suitland,Midday,2.5,13
braddock road,takoma,Midday,1.2272727272727273,15
braddock road,tenleytown au,Midday,4.409090909090909,15
braddock road,twinbrook,Midday,0.9545454545454546,21
braddock road,u street,Midday,4.727272727272728,11
braddock road,union station,Midday,28.681818181818183,10
braddock road,van dorn street,Midday,7.227272727272727,2
braddock road,van ness udc,Midday,2.4545454545454546,14
braddock road,vienna,Midday,2.8181818181818183,15
braddock road,virginia square gmu,Midday,2.636363636363636,10
braddock road,waterfront,Midday,2.227272727272727,7
braddock road,west falls church,Midday,4.227272727272728,13
braddock road,west hyattsville,Midday,0.3636363636363636,15
braddock road,wheaton,Midday,0.9090909090909092,18
braddock road,north bethesda,Midday,0.5909090909090909,20
braddock road,woodley park,Midday,8.772727272727273,12
branch avenue,addison road,Midday,2.8181818181818183,16
branch avenue,anacostia,Midday,18.40909090909091,5
branch avenue,archives,Midday,48.31818181818182,9
branch avenue,arlington cemetery,Midday,8.772727272727273,10
branch avenue,ballston-mu,Midday,7.090909090909091,15
branch avenue,benning road,Midday,2.909090909090909,14
branch avenue,bethesda,Midday,4.318181818181818,19
branch avenue,braddock road,Midday,1.0,14
branch avenue,branch avenue,Midday,6.454545454545454,0
branch avenue,brookland cua,Midday,6.318181818181818,15
branch avenue,capitol heights,Midday,1.2727272727272727,15
branch avenue,capitol south,Midday,13.772727272727272,10
branch avenue,cheverly,Midday,1.1363636363636365,16
branch avenue,clarendon,Midday,1.7727272727272727,13
branch avenue,cleveland park,Midday,3.090909090909091,15
branch avenue,college park university of maryland,Midday,4.954545454545454,19
branch avenue,columbia heights,Midday,16.40909090909091,14
branch avenue,congress heights,Midday,6.7727272727272725,4
branch avenue,court house,Midday,1.181818181818182,12
branch avenue,crystal city,Midday,9.545454545454543,11
branch avenue,deanwood,Midday,1.9545454545454544,15
branch avenue,dunn loring,Midday,1.181818181818182,18
branch avenue,dupont circle,Midday,13.681818181818182,13
branch avenue,east falls church,Midday,0.8636363636363636,16
branch avenue,eastern market,Midday,3.363636363636364,11
branch avenue,eisenhower avenue,Midday,1.5909090909090908,16
branch avenue,farragut north,Midday,26.863636363636363,12
branch avenue,farragut west,Midday,24.954545454545453,13
branch avenue,federal center sw,Midday,6.909090909090909,9
branch avenue,federal triangle,Midday,20.09090909090909,10
branch avenue,foggy bottom gwu,Midday,29.0,12
branch avenue,forest glen,Midday,0.8181818181818182,19
branch avenue,fort totten,Midday,6.181818181818182,16
branch avenue,franconia springfield,Midday,3.1818181818181817,17
branch avenue,friendship heights,Midday,8.636363636363637,18
branch avenue,gallery place,Midday,72.5909090909091,10
branch avenue,georgia avenue petworth,Midday,8.5,15
branch avenue,glenmont,Midday,1.4545454545454546,21
branch avenue,greenbelt,Midday,7.136363636363637,20
branch avenue,grosvenor strathmore,Midday,0.6818181818181818,21
branch avenue,huntington,Midday,2.5,17
branch avenue,judiciary square,Midday,9.681818181818182,11
branch avenue,king street old town,Midday,4.363636363636363,15
branch avenue,landover,Midday,1.8636363636363635,17
branch avenue,largo,Midday,10.863636363636363,18
branch avenue,l'enfant plaza,Midday,79.36363636363636,8
branch avenue,mcpherson square,Midday,22.681818181818183,12
branch avenue,medical center,Midday,6.136363636363637,20
branch avenue,metro center,Midday,30.272727272727277,11
branch avenue,minnesota avenue,Midday,3.5454545454545454,14
